msp_name_corrected	itol	ref_MSP	msp_id	catalogue	size	completeness	cultured	oxygen	opp_path	MSP_class	gtdb_r220_classification	superkingdom	phylum	class	order	family	genus	species	msp
msp_2631_hs	y	oral	msp_2631	oral	4728	100	TRUE	1	1	ND	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_D;s__Enterococcus_D casseliflavus	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_D	Enterococcus_D casseliflavus	msp_2631
msp_2632_hs	y	oral	msp_2632	oral	759	85.53	FALSE	NA	NA	oss	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA10027;g__SDRW01;s__SDRW01 sp013333595	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales UBA10027	Saccharimonadales UBA10027 SDRW01	Saccharimonadales UBA10027 SDRW01 sp013333595	msp_2632
msp_2633_hs	y	oral	msp_2633	oral	755	49.56	TRUE	NA	NA	oral	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__W5053;s__W5053 sp000467935	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilaceae W5053	Peptoniphilaceae W5053 sp000467935	msp_2633
msp_2635_hs	NA	oral	msp_2635	oral	745	18.39	TRUE	1	NA	oral	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_B;s__Treponema_B denticola_C	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_B	Treponema_B denticola_C	msp_2635
msp_2636_hs	NA	oral	msp_2636	oral	742	13.59	TRUE	0	NA	oss	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium sp000235465	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium sp000235465	msp_2636
msp_2637_hs	NA	oral	msp_2637	oral	742	15.99	FALSE	0	NA	oral	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda;s__	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Centipeda	Centipeda sp.	msp_2637
msp_2638_hs	y	oral	msp_2638	oral	729	65.55	FALSE	0	NA	oral	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-793;s__	Bacteria	Bacillota_A	Clostridia	Clostridia TANB77	Clostridia TANB77 CAG-508	Clostridia TANB77 CAG-508 CAG-793	Clostridia TANB77 CAG-508 CAG-793 sp.	msp_2638
msp_2639_hs	y	oral	msp_2639	oral	719	26.38	FALSE	1	NA	oral	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__JABCPE02;s__JABCPE02 sp938037185	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Weeksellaceae JABCPE02	Weeksellaceae JABCPE02 sp938037185	msp_2639
msp_2640_hs	y	oral	msp_2640	oral	712	71.94	FALSE	NA	NA	oss	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAJPPJ01;s__CAJPPJ01 sp905372515	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A RF39	Bacilli_A RF39 UBA660	Bacilli_A RF39 UBA660 CAJPPJ01	Bacilli_A RF39 UBA660 CAJPPJ01 sp905372515	msp_2640
msp_2641_hs	y	oral	msp_2641	oral	712	23.98	FALSE	0	NA	oss	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella sp.	msp_2641
msp_2642_hs	y	oral	msp_2642	oral	685	42.37	FALSE	0	NA	oral	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium sp.	msp_2642
msp_2643_hs	y	oral	msp_2643	oral	679	74.34	FALSE	NA	NA	oss	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas;s__	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	Saccharimonas sp.	msp_2643
msp_2644_hs	y	oral	msp_2644	oral	676	78.34	FALSE	NA	NA	oral	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosynbacteraceae;g__Nanosynbacter;s__Nanosynbacter sp938040655	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	Nanosynbacter sp938040655	msp_2644
msp_2645_hs	y	oral	msp_2645	oral	668	62.35	FALSE	0	NA	oral	d__Bacteria;p__Bacillota_A;c__Clostridia;o__;f__;g__;s__	Bacteria	Bacillota_A	Clostridia	unclassified Clostridia	unclassified Clostridia	unclassified Clostridia	Clostridia bacterium	msp_2645
msp_2646_hs	y	oral	msp_2646	oral	665	63.15	TRUE	1	NA	oral	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Mycoplasmatales;f__Metamycoplasmataceae;g__Metamycoplasma;s__Metamycoplasma salivarium	Bacteria	Bacillota_I	Bacilli_A	Mycoplasmatales	Metamycoplasmataceae	Metamycoplasma	Metamycoplasma salivarium	msp_2646
msp_2647_hs	NA	oral	msp_2647	oral	664	20.78	FALSE	0	NA	oral	d__Bacteria;p__Bacillota_A;c__Clostridia;o__;f__;g__;s__	Bacteria	Bacillota_A	Clostridia	unclassified Clostridia	unclassified Clostridia	unclassified Clostridia	Clostridia bacterium	msp_2647
msp_2648_hs	y	oral	msp_2648	oral	664	14.39	FALSE	1	NA	oral	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__;s__	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	unclassified Mycobacteriaceae	Mycobacteriaceae bacterium	msp_2648
msp_2649_hs	y	oral	msp_2649	oral	662	30.38	TRUE	0	NA	oss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp000214475	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas sp000214475	msp_2649
msp_2650_hs	y	oral	msp_2650	oral	659	31.97	FALSE	0	NA	oss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__Mogibacterium sp938039775	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	Mogibacterium sp938039775	msp_2650
msp_2651_hs	NA	oral	msp_2651	oral	658	20.78	FALSE	1	NA	oral	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_B;s__Campylobacter_B sp937990735	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	Campylobacter_B sp937990735	msp_2651
msp_2655_hs	y	oral	msp_2655	oral	1634	88.73	FALSE	NA	NA	oral	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__VGLK01;g__VGLK01;s__VGLK01 sp013333495	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales VGLK01	Saccharimonadales VGLK01	Saccharimonadales VGLK01 sp013333495	msp_2655
msp_2657_hs	y	oral	msp_2657	oral	1998	51.96	FALSE	1	NA	oral	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A;s__	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	Campylobacter_A sp.	msp_2657
msp_2658_hs	y	oral	msp_2658	oral	632	74.34	FALSE	NA	NA	oss	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus sp.	msp_2658
msp_2659_hs	y	oral	msp_2659	oral	619	27.98	FALSE	1	NA	oral	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A;s__	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	Campylobacter_A sp.	msp_2659
msp_2660_hs	y	oral	msp_2660	oral	617	92.73	TRUE	NA	NA	oss	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanogingivalaceae;g__Nanogingivalis;s__Nanogingivalis gingivitcus	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	Nanogingivalis gingivitcus	msp_2660
msp_2661_hs	y	oral	msp_2661	oral	603	37.57	FALSE	0	NA	oral	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Shuttleworthia;s__	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Shuttleworthia	Shuttleworthia sp.	msp_2661
msp_2662_hs	NA	oral	msp_2662	oral	598	10.39	FALSE	1	NA	oral	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema;s__	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	Treponema sp.	msp_2662
msp_2664_hs	y	oral	msp_2664	oral	588	14.39	FALSE	0	NA	oral	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella sp.	msp_2664
msp_2665_hs	y	oral	msp_2665	oral	578	71.14	FALSE	NA	NA	oss	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanogingivalaceae;g__Nanogingivalis;s__Nanogingivalis sp938017895	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	Nanogingivalis sp938017895	msp_2665
msp_2666_hs	y	oral	msp_2666	oral	475	11.19	TRUE	0	NA	oss	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides heparinolyticus	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides heparinolyticus	msp_2666
msp_2668_hs	y	oral	msp_2668	oral	1385	71.94	TRUE	1	NA	oral	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Mycoplasmatales;f__Metamycoplasmataceae;g__Metamycoplasma;s__Metamycoplasma orale	Bacteria	Bacillota_I	Bacilli_A	Mycoplasmatales	Metamycoplasmataceae	Metamycoplasma	Metamycoplasma orale	msp_2668
msp_2669_hs	y	oral	msp_2669	oral	557	71.94	FALSE	NA	NA	oral	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus sp.	msp_2669
msp_2671_hs	y	oral	msp_2671	oral	548	66.35	FALSE	NA	NA	oss	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanogingivalaceae;g__Nanogingivalis;s__Nanogingivalis sp900556165	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	Nanogingivalis sp900556165	msp_2671
msp_2672_hs	y	oral	msp_2672	oral	542	58.35	FALSE	NA	NA	oral	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAJPPJ01;s__	Bacteria	Bacillota_I	Bacilli_A	Bacilli_A RF39	Bacilli_A RF39 UBA660	Bacilli_A RF39 UBA660 CAJPPJ01	Bacilli_A RF39 UBA660 CAJPPJ01 sp.	msp_2672
msp_2674_hs	y	oral	msp_2674	oral	528	71.94	FALSE	NA	NA	oss	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__CAMUQR01;g__CAMUQR01;s__	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales CAMUQR01	Saccharimonadales CAMUQR01	Saccharimonadales CAMUQR01 sp.	msp_2674
msp_2675_hs	y	oral	msp_2675	oral	527	51.96	TRUE	0	1	ND	d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister micraerophilus	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	Dialister micraerophilus	msp_2675
msp_2676_hs	NA	oral	msp_2676	oral	526	23.98	FALSE	0	NA	oral	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__CAJPSE01;s__	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacteriaceae	Aminobacteriaceae CAJPSE01	Aminobacteriaceae CAJPSE01 sp.	msp_2676
msp_2677_hs	y	oral	msp_2677	oral	524	75.94	FALSE	NA	NA	oss	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus sp.	msp_2677
msp_2680_hs	NA	oral	msp_2680	oral	512	7.19	TRUE	1	1	gss	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Kluyvera;s__Kluyvera ascorbata	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera ascorbata	msp_2680
msp_2681_hs	y	oral	msp_2681	oral	1028	59.15	TRUE	0	1	gss	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas asaccharolytica	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas asaccharolytica	msp_2681
msp_2682_hs	NA	oral	msp_2682	oral	507	12.79	FALSE	0	NA	oral	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Alloprevotella	Alloprevotella sp.	msp_2682
msp_2684_hs	y	oral	msp_2684	oral	504	78.34	FALSE	NA	NA	oss	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosyncoccaceae;g__Nanosyncoccus;s__	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	Nanosyncoccus sp.	msp_2684
msp_2686_hs	NA	oral	msp_2686	oral	494	11.19	FALSE	1	NA	oral	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema;s__	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	Treponema sp.	msp_2686
msp_2688_hs	y	oral	msp_2688	oral	492	34.37	FALSE	0	NA	oss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas;s__Parvimonas sp902470455	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas sp902470455	msp_2688
msp_2691_hs	y	oral	msp_2691	oral	1200	67.15	TRUE	NA	NA	oss	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olegusella;s__Olegusella sp000466405	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olegusella	Olegusella sp000466405	msp_2691
msp_2692_hs	y	oral	msp_2692	oral	2259	100	TRUE	0	NA	gut	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella buccalis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella buccalis	msp_2692
msp_2694_hs	NA	oral	msp_2694	oral	452	NA	FALSE	NA	NA	oss	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2694
msp_2695_hs	y	oral	msp_2695	oral	452	38.37	FALSE	0	NA	oral	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__JABCPO02;s__JABCPO02 sp013333105	Bacteria	Bacillota_A	Clostridia	Clostridia TANB77	Clostridia TANB77 CAG-508	Clostridia TANB77 CAG-508 JABCPO02	Clostridia TANB77 CAG-508 JABCPO02 sp013333105	msp_2695
msp_2696_hs	y	oral	msp_2696	oral	450	70.34	FALSE	NA	NA	oss	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Nanosynbacteraceae;g__Nanosynbacter;s__	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	Nanosynbacter sp.	msp_2696
msp_2697_hs	NA	oral	msp_2697	oral	449	NA	FALSE	NA	NA	oss	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2697
msp_2698_hs	NA	oral	msp_2698	oral	445	17.59	FALSE	1	NA	oral	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Rodentibacter;s__	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Rodentibacter	Rodentibacter sp.	msp_2698
msp_2699_hs	y	oral	msp_2699	oral	441	30.38	FALSE	0	NA	oss	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAJPNN01;s__CAJPNN01 sp905372035	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Anaerovoracaceae CAJPNN01	Anaerovoracaceae CAJPNN01 sp905372035	msp_2699
msp_2700_hs	NA	oral	msp_2700	oral	419	NA	FALSE	NA	NA	oss	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2700
msp_2702_hs	y	oral	msp_2702	oral	419	8.79	TRUE	1	NA	oral	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema;s__Treponema sp000775995	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	Treponema sp000775995	msp_2702
msp_2705_hs	NA	oral	msp_2705	oral	404	NA	FALSE	NA	NA	oss	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2705
msp_2709_hs	NA	oral	msp_2709	oral	388	NA	FALSE	NA	NA	oral	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2709
msp_2711_hs	NA	oral	msp_2711	oral	379	3.2	FALSE	1	NA	oral	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Pauljensenia	Pauljensenia sp.	msp_2711
msp_2712_hs	NA	oral	msp_2712	oral	379	NA	FALSE	NA	NA	oss	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2712
msp_2713_hs	NA	oral	msp_2713	oral	369	7.99	FALSE	0	NA	oral	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium sp.	msp_2713
msp_2714_hs	y	oral	msp_2714	oral	823	58.35	FALSE	NA	NA	oral	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Caviibacter;s__	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Caviibacter	Caviibacter sp.	msp_2714
msp_2715_hs	NA	oral	msp_2715	oral	348	7.19	FALSE	1	NA	oss	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp.	msp_2715
msp_2716_hs	y	oral	msp_2716	oral	2926	100	FALSE	1	1	ND	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter sp.	msp_2716
msp_2717_hs	NA	oral	msp_2717	oral	335	4	FALSE	0	NA	oral	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium sp.	msp_2717
msp_2718_hs	NA	oral	msp_2718	oral	335	2.4	FALSE	1	NA	oral	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A;s__	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	Campylobacter_A sp.	msp_2718
msp_2719_hs	NA	oral	msp_2719	oral	330	11.19	FALSE	1	NA	oss	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__	Bacteria	Bacillota	Bacilli	Staphylococcales	Gemellaceae	Gemella	Gemella sp.	msp_2719
msp_2720_hs	NA	oral	msp_2720	oral	328	NA	FALSE	NA	NA	oss	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2720
msp_2722_hs	NA	oral	msp_2722	oral	325	NA	FALSE	NA	NA	oral	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2722
msp_2723_hs	NA	oral	msp_2723	oral	324	NA	FALSE	NA	NA	oral	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2723
msp_2724_hs	NA	oral	msp_2724	oral	320	NA	FALSE	NA	NA	oss	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2724
msp_2725_hs	NA	oral	msp_2725	oral	315	7.19	FALSE	1	NA	oral	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp902373435	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Pauljensenia	Pauljensenia sp902373435	msp_2725
msp_2726_hs	y	oral	msp_2726	oral	2590	100	TRUE	0	NA	oss	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella seregens	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella seregens	msp_2726
msp_2727_hs	NA	oral	msp_2727	oral	309	NA	FALSE	NA	NA	oral	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2727
msp_2728_hs	NA	oral	msp_2728	oral	303	8.79	FALSE	0	NA	oral	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__CAJPSE01;s__	Bacteria	Synergistota	Synergistia	Synergistales	Aminobacteriaceae	Aminobacteriaceae CAJPSE01	Aminobacteriaceae CAJPSE01 sp.	msp_2728
msp_2729_hs	NA	oral	msp_2729	oral	300	NA	FALSE	NA	NA	oral	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2729
msp_2730_hs	NA	oral	msp_2730	oral	299	NA	FALSE	NA	NA	oral	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2730
msp_2731_hs	NA	oral	msp_2731	oral	295	NA	FALSE	NA	NA	oral	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2731
msp_2732_hs	y	oral	msp_2732	oral	1233	70.34	TRUE	1	NA	ND	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Levilactobacillus;s__Levilactobacillus brevis	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus brevis	msp_2732
msp_2733_hs	NA	oral	msp_2733	oral	280	NA	FALSE	NA	NA	oss	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2733
msp_2735_hs	NA	oral	msp_2735	oral	270	NA	FALSE	NA	NA	oss	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2735
msp_2737_hs	NA	oral	msp_2737	oral	263	NA	FALSE	NA	NA	oral	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2737
msp_2738_hs	NA	oral	msp_2738	oral	260	NA	FALSE	NA	NA	oss	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2738
msp_2740_hs	NA	oral	msp_2740	oral	259	0.8	FALSE	1	NA	oral	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema;s__	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	Treponema sp.	msp_2740
msp_2742_hs	NA	oral	msp_2742	oral	257	NA	FALSE	NA	NA	oral	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2742
msp_2743_hs	NA	oral	msp_2743	oral	255	NA	FALSE	NA	NA	oss	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2743
msp_2749_hs	NA	oral	msp_2749	oral	232	NA	FALSE	NA	NA	oral	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2749
msp_2751_hs	NA	oral	msp_2751	oral	231	NA	FALSE	NA	NA	oral	d__;p__;c__;o__;f__;g__;s__	unclassified	unclassified	unclassified	unclassified	unclassified	unclassified	bacterium	msp_2751
